account_id,customer_id,account_type,balance
ACC0004769,CUST004104,checking,1784.02
ACC0004770,CUST004669,checking,5594.59
ACC0004771,CUST002067,checking,2464.23
ACC0004772,CUST002323,savings,2367.56
ACC0004773,CUST004728,checking,4796.1
ACC0004774,CUST002731,savings,5800.54
ACC0004775,CUST004029,checking,15272.03
ACC0004776,CUST001931,checking,3785.35
ACC0004777,CUST000976,savings,565.87
ACC0004778,CUST001419,savings,3120.01
ACC0004779,CUST001728,checking,8588.72
ACC0004780,CUST001734,savings,8727.19
ACC0004781,CUST000256,savings,4433.68
ACC0004782,CUST003698,savings,2313.81
ACC0004783,CUST002547,savings,1428.22
ACC0004784,CUST003255,checking,1400.45
ACC0004785,CUST002637,checking,4105.45
ACC0004786,CUST000314,checking,1073.98
ACC0004787,CUST003505,credit_card,5014.58
ACC0004788,CUST004510,savings,11023.34
ACC0004789,CUST000873,savings,1519.83
ACC0004790,CUST000498,checking,1605.94
ACC0004791,CUST004479,checking,2752.61
ACC0004792,CUST001075,checking,1041.81
ACC0004793,CUST002852,checking,3076.33
ACC0004794,CUST003148,checking,3314.04
ACC0004795,CUST001892,credit_card,7403.6
ACC0004796,CUST001983,checking,2007.0
ACC0004797,CUST004257,savings,33917.29
ACC0004798,CUST000899,checking,14319.53
ACC0004799,CUST000884,savings,3976.08
ACC0004800,CUST002763,checking,2233.03
ACC0004801,CUST002710,checking,2278.51
ACC0004802,CUST001706,checking,3177.85
ACC0004803,CUST004685,checking,1931.48
ACC0004804,CUST004158,savings,9868.61
ACC0004805,CUST001883,savings,883.83
ACC0004806,CUST004825,checking,3964.47
ACC0004807,CUST003428,checking,2810.16
ACC0004808,CUST000061,savings,1120.37
ACC0004809,CUST002602,checking,6313.2
ACC0004810,CUST000974,savings,2448.07
ACC0004811,CUST002137,checking,3638.36
ACC0004812,CUST000105,checking,1408.24
ACC0004813,CUST001906,checking,1352.55
ACC0004814,CUST004623,checking,3118.67
ACC0004815,CUST003025,credit_card,1033.17
ACC0004816,CUST004134,savings,4527.83
ACC0004817,CUST001601,savings,35191.04
ACC0004818,CUST003134,checking,1578.77
ACC0004819,CUST002281,savings,7617.86
ACC0004820,CUST004407,savings,1006.32
ACC0004821,CUST002513,checking,1283.07
ACC0004822,CUST001838,savings,2691.56
ACC0004823,CUST003793,checking,993.53
ACC0004824,CUST003714,credit_card,4198.75
ACC0004825,CUST001050,credit_card,10110.61
ACC0004826,CUST002368,checking,5836.19
ACC0004827,CUST000681,savings,5235.94
ACC0004828,CUST002087,checking,4622.55
ACC0004829,CUST002107,savings,1698.62
ACC0004830,CUST002361,credit_card,3584.69
ACC0004831,CUST003030,checking,12145.06
ACC0004832,CUST002731,checking,414.43
ACC0004833,CUST004243,checking,4089.56
ACC0004834,CUST000948,savings,4488.54
ACC0004835,CUST001358,checking,5236.71
ACC0004836,CUST000385,checking,15680.28
ACC0004837,CUST002881,checking,11636.89
ACC0004838,CUST001002,checking,2244.67
ACC0004839,CUST001329,credit_card,4271.67
ACC0004840,CUST004305,checking,3148.17
ACC0004841,CUST002088,checking,2203.45
ACC0004842,CUST003605,checking,2224.3
ACC0004843,CUST003609,checking,1558.52
ACC0004844,CUST002299,savings,5606.39
ACC0004845,CUST000943,savings,4478.65
ACC0004846,CUST002818,savings,2704.22
ACC0004847,CUST003325,savings,1090.48
ACC0004848,CUST002042,checking,57853.5
ACC0004849,CUST002115,savings,1614.66
ACC0004850,CUST000834,checking,8777.66
ACC0004851,CUST003384,savings,2283.93
ACC0004852,CUST000954,checking,4130.72
ACC0004853,CUST000686,checking,2608.91
ACC0004854,CUST003070,checking,5734.26
ACC0004855,CUST000012,credit_card,5116.84
ACC0004856,CUST001699,checking,2427.14
ACC0004857,CUST001755,savings,315.47
ACC0004858,CUST004502,checking,2910.36
ACC0004859,CUST001224,checking,2695.28
ACC0004860,CUST003258,savings,939.52
ACC0004861,CUST002418,checking,1239.78
ACC0004862,CUST003737,checking,22033.08
ACC0004863,CUST003497,checking,8895.74
ACC0004864,CUST004648,credit_card,5385.17
ACC0004865,CUST002012,checking,3507.54
ACC0004866,CUST000668,checking,3858.57
ACC0004867,CUST001675,savings,55546.53
ACC0004868,CUST000344,credit_card,3156.09
ACC0004869,CUST001455,checking,1093.72
ACC0004870,CUST003155,credit_card,2595.76
ACC0004871,CUST002692,savings,4034.81
ACC0004872,CUST004280,checking,2632.72
ACC0004873,CUST000684,savings,6029.05
ACC0004874,CUST004079,checking,5299.35
ACC0004875,CUST003391,checking,1965.23
ACC0004876,CUST003340,credit_card,2089.61
ACC0004877,CUST004385,checking,1297.01
ACC0004878,CUST001057,savings,2454.63
ACC0004879,CUST000583,checking,3031.96
ACC0004880,CUST002887,checking,2472.23
ACC0004881,CUST002798,checking,1043.72
ACC0004882,CUST003781,checking,3513.7
ACC0004883,CUST001718,checking,1167.77
ACC0004884,CUST000054,savings,5664.78
ACC0004885,CUST001422,savings,1858.27
ACC0004886,CUST003443,checking,881.01
ACC0004887,CUST001228,checking,29265.84
ACC0004888,CUST001784,checking,6466.41
ACC0004889,CUST002216,checking,1779.91
ACC0004890,CUST001466,savings,37015.45
ACC0004891,CUST003161,checking,3817.11
ACC0004892,CUST004054,checking,15518.03
ACC0004893,CUST001479,checking,3064.0
ACC0004894,CUST001319,savings,1813.99
ACC0004895,CUST004204,savings,7097.69
ACC0004896,CUST000167,checking,1038.03
ACC0004897,CUST002995,credit_card,3411.06
ACC0004898,CUST001305,credit_card,6847.54
ACC0004899,CUST002768,checking,4778.04
ACC0004900,CUST001825,checking,537.33
ACC0004901,CUST000560,checking,2948.83
ACC0004902,CUST002801,savings,3780.84
ACC0004903,CUST004036,savings,4306.89
ACC0004904,CUST001017,checking,1856.96
ACC0004905,CUST004505,checking,1156.22
ACC0004906,CUST002717,checking,2380.88
ACC0004907,CUST003457,checking,1778.97
ACC0004908,CUST002064,checking,927.79
ACC0004909,CUST004932,checking,8056.65
ACC0004910,CUST000875,savings,2711.1
ACC0004911,CUST001668,credit_card,1464.96
ACC0004912,CUST003977,savings,9227.49
ACC0004913,CUST003530,savings,2065.84
ACC0004914,CUST002286,savings,859.46
ACC0004915,CUST003769,checking,2153.7
ACC0004916,CUST003953,savings,1681.04
ACC0004917,CUST000137,credit_card,1190.39
ACC0004918,CUST003910,checking,5511.02
ACC0004919,CUST001906,savings,10259.95
ACC0004920,CUST004715,checking,508.52
ACC0004921,CUST002475,savings,23117.74
ACC0004922,CUST004581,checking,945.93
ACC0004923,CUST000013,checking,3929.88
ACC0004924,CUST004527,checking,5017.94
ACC0004925,CUST002907,savings,1297.8
ACC0004926,CUST002504,savings,6744.67
ACC0004927,CUST002837,checking,1062.95
ACC0004928,CUST003079,checking,823.1
ACC0004929,CUST001528,checking,2341.9
ACC0004930,CUST002082,checking,3563.63
ACC0004931,CUST003184,checking,5822.05
ACC0004932,CUST000217,checking,9459.84
ACC0004933,CUST004157,checking,41553.36
ACC0004934,CUST001969,savings,5278.39
ACC0004935,CUST003095,checking,686.53
ACC0004936,CUST003720,savings,1749.38
ACC0004937,CUST000115,savings,16200.55
ACC0004938,CUST002177,checking,1765.58
ACC0004939,CUST004880,credit_card,2173.46
ACC0004940,CUST001067,checking,4326.65
ACC0004941,CUST004389,checking,3309.89
ACC0004942,CUST004627,checking,5998.29
ACC0004943,CUST004837,checking,9698.81
ACC0004944,CUST000434,credit_card,1507.18
ACC0004945,CUST000261,savings,1952.61
ACC0004946,CUST004459,checking,4392.1
ACC0004947,CUST004848,checking,633.07
ACC0004948,CUST001422,credit_card,12680.41
ACC0004949,CUST002973,checking,20928.85
ACC0004950,CUST001764,credit_card,578.08
ACC0004951,CUST000626,savings,1808.7
ACC0004952,CUST000053,checking,1544.22
ACC0004953,CUST000117,credit_card,3059.18
ACC0004954,CUST000243,credit_card,2250.75
ACC0004955,CUST003812,checking,2459.18
ACC0004956,CUST004583,checking,7139.99
ACC0004957,CUST004217,checking,5070.34
ACC0004958,CUST000574,checking,167.04
ACC0004959,CUST004390,checking,6627.06
ACC0004960,CUST001565,savings,8342.55
ACC0004961,CUST003174,checking,2601.1
ACC0004962,CUST003546,savings,3758.28
ACC0004963,CUST002353,checking,354.71
ACC0004964,CUST001632,checking,2250.85
ACC0004965,CUST001300,checking,382.43
ACC0004966,CUST001789,checking,2465.73
ACC0004967,CUST001872,checking,5859.77
ACC0004968,CUST001760,credit_card,1031.74
ACC0004969,CUST003076,savings,3213.59
ACC0004970,CUST003102,savings,9966.63
ACC0004971,CUST002442,checking,2641.16
ACC0004972,CUST002796,credit_card,38173.01
ACC0004973,CUST003259,checking,5229.29
ACC0004974,CUST003598,savings,2856.46
ACC0004975,CUST004347,savings,940.82
ACC0004976,CUST004578,credit_card,2042.93
ACC0004977,CUST000410,credit_card,5213.23
ACC0004978,CUST003195,savings,5143.76
ACC0004979,CUST004279,checking,2704.72
ACC0004980,CUST001718,checking,1764.87
ACC0004981,CUST002726,savings,1982.95
ACC0004982,CUST002037,checking,1365.98
ACC0004983,CUST001455,checking,2287.21
ACC0004984,CUST002748,checking,2163.36
ACC0004985,CUST004588,checking,11418.1
ACC0004986,CUST004620,checking,3615.23
ACC0004987,CUST000901,checking,4156.35
ACC0004988,CUST002399,checking,7096.73
ACC0004989,CUST004139,credit_card,649.75
ACC0004990,CUST000525,checking,6810.58
ACC0004991,CUST004729,checking,1936.02
ACC0004992,CUST002520,savings,2459.17
ACC0004993,CUST000538,checking,1447.86
ACC0004994,CUST000375,savings,9938.85
ACC0004995,CUST003073,checking,1096.69
ACC0004996,CUST003940,checking,141.18
ACC0004997,CUST002723,savings,2100.77
ACC0004998,CUST000403,credit_card,1992.91
ACC0004999,CUST002943,checking,713.14
ACC0005000,CUST003609,checking,3849.36
ACC0005001,CUST001139,savings,8366.3
ACC0005002,CUST000206,savings,5651.31
ACC0005003,CUST003298,savings,3306.94
ACC0005004,CUST002426,checking,2018.66
ACC0005005,CUST003611,checking,1888.25
ACC0005006,CUST000950,checking,2802.41
ACC0005007,CUST003680,checking,3226.03
ACC0005008,CUST004215,checking,5548.73
ACC0005009,CUST000396,savings,1243.81
ACC0005010,CUST004476,checking,7587.36
ACC0005011,CUST002093,savings,842.12
ACC0005012,CUST000479,credit_card,2355.22
ACC0005013,CUST002590,savings,562.46
ACC0005014,CUST002445,credit_card,463.4
ACC0005015,CUST004766,checking,20703.24
ACC0005016,CUST002901,credit_card,2363.07
ACC0005017,CUST001092,checking,8351.44
ACC0005018,CUST000709,checking,8208.88
ACC0005019,CUST004049,checking,8447.85
ACC0005020,CUST000193,credit_card,5671.47
ACC0005021,CUST002255,savings,5062.77
ACC0005022,CUST001851,savings,857.11
ACC0005023,CUST001055,checking,5182.82
ACC0005024,CUST003174,savings,3928.87
ACC0005025,CUST000325,checking,14006.74
ACC0005026,CUST000443,checking,2846.87
ACC0005027,CUST001993,savings,2714.43
ACC0005028,CUST002158,savings,2460.41
ACC0005029,CUST002474,checking,4524.61
ACC0005030,CUST000143,credit_card,7100.05
ACC0005031,CUST003393,checking,4011.97
ACC0005032,CUST002942,checking,6356.9
ACC0005033,CUST004834,checking,1519.47
ACC0005034,CUST000411,savings,5271.36
ACC0005035,CUST001170,checking,1524.6
ACC0005036,CUST003755,checking,654.18
ACC0005037,CUST003844,checking,2809.09
ACC0005038,CUST003515,checking,8301.68
ACC0005039,CUST003934,credit_card,2623.6
ACC0005040,CUST001869,checking,3806.99
ACC0005041,CUST004828,checking,3463.54
ACC0005042,CUST002388,checking,2925.45
ACC0005043,CUST004387,checking,1096.75
ACC0005044,CUST003891,checking,6740.29
ACC0005045,CUST002586,checking,20708.43
ACC0005046,CUST002227,checking,1183.78
ACC0005047,CUST000415,savings,4630.59
ACC0005048,CUST001593,checking,1790.73
ACC0005049,CUST001112,savings,8747.21
ACC0005050,CUST002868,checking,312.08
ACC0005051,CUST001001,savings,2673.18
ACC0005052,CUST000952,savings,1280.63
ACC0005053,CUST004475,checking,6263.87
ACC0005054,CUST000643,credit_card,6430.71
ACC0005055,CUST000009,checking,2000.6
ACC0005056,CUST002789,checking,4495.42
ACC0005057,CUST000657,savings,3602.53
ACC0005058,CUST002166,checking,234.41
ACC0005059,CUST004874,savings,1913.68
ACC0005060,CUST000081,savings,1727.74
ACC0005061,CUST001046,savings,464.86
ACC0005062,CUST001086,checking,3583.09
ACC0005063,CUST002439,checking,532.31
ACC0005064,CUST002626,checking,2225.19
ACC0005065,CUST000746,credit_card,3355.42
ACC0005066,CUST004437,savings,11455.43
ACC0005067,CUST001456,checking,38792.76
ACC0005068,CUST004209,savings,3342.18
ACC0005069,CUST004976,savings,18001.06
ACC0005070,CUST001556,savings,2144.18
ACC0005071,CUST001826,checking,1682.74
ACC0005072,CUST000975,credit_card,3102.49
ACC0005073,CUST002762,savings,1223.95
ACC0005074,CUST003096,savings,1463.21
ACC0005075,CUST002732,credit_card,5616.8
ACC0005076,CUST004699,checking,989.49
ACC0005077,CUST003776,savings,4462.16
ACC0005078,CUST000194,savings,6933.78
ACC0005079,CUST002301,savings,4015.58
ACC0005080,CUST001136,credit_card,2186.92
ACC0005081,CUST003731,credit_card,797.58
ACC0005082,CUST001217,savings,4374.25
ACC0005083,CUST000362,credit_card,2300.57
ACC0005084,CUST004743,credit_card,5631.6
ACC0005085,CUST001879,checking,4341.19
ACC0005086,CUST003844,checking,1829.12
ACC0005087,CUST002559,savings,9848.21
ACC0005088,CUST003906,checking,14212.87
ACC0005089,CUST002610,checking,10501.42
ACC0005090,CUST002305,savings,3547.77
ACC0005091,CUST004710,checking,1964.05
ACC0005092,CUST002776,checking,5302.64
ACC0005093,CUST004004,savings,2152.29
ACC0005094,CUST000059,checking,11829.66
ACC0005095,CUST002297,savings,5184.9
ACC0005096,CUST002478,savings,3187.04
ACC0005097,CUST001775,savings,5156.05
ACC0005098,CUST004447,checking,7398.59
ACC0005099,CUST000739,checking,8897.09
ACC0005100,CUST000029,checking,2364.11
ACC0005101,CUST004180,savings,4150.32
ACC0005102,CUST000135,checking,1016.44
ACC0005103,CUST002356,credit_card,2251.52
ACC0005104,CUST001533,savings,3766.35
ACC0005105,CUST003309,credit_card,1570.82
ACC0005106,CUST003638,savings,6449.35
ACC0005107,CUST004277,checking,1338.67
ACC0005108,CUST004714,checking,1206.02
ACC0005109,CUST001051,savings,8374.33
ACC0005110,CUST002460,savings,1202.52
ACC0005111,CUST004024,savings,2106.43
ACC0005112,CUST001164,checking,1269.36
ACC0005113,CUST000472,checking,747.25
ACC0005114,CUST003753,checking,304.61
ACC0005115,CUST001606,savings,3532.55
ACC0005116,CUST001581,checking,16000.91
ACC0005117,CUST000131,checking,3275.44
ACC0005118,CUST000907,checking,2301.62
ACC0005119,CUST001801,checking,6209.25
ACC0005120,CUST000054,checking,1607.04
ACC0005121,CUST000056,savings,6531.04
ACC0005122,CUST002019,checking,20383.16
ACC0005123,CUST003115,savings,478.11
ACC0005124,CUST001260,checking,2237.45
ACC0005125,CUST002357,credit_card,4077.01
ACC0005126,CUST000257,checking,3329.16
ACC0005127,CUST001163,checking,1699.35
ACC0005128,CUST004750,credit_card,7452.05
ACC0005129,CUST002325,checking,313.15
ACC0005130,CUST001538,checking,7874.76
ACC0005131,CUST000439,checking,648.28
ACC0005132,CUST004694,savings,4065.05
ACC0005133,CUST004833,credit_card,1057.31
ACC0005134,CUST000353,checking,8222.52
ACC0005135,CUST003722,checking,6879.58
ACC0005136,CUST002247,checking,11575.11
ACC0005137,CUST004805,checking,3828.42
ACC0005138,CUST000476,savings,10243.71
ACC0005139,CUST000966,savings,286.65
ACC0005140,CUST002551,credit_card,1905.61
ACC0005141,CUST000955,savings,4631.93
ACC0005142,CUST002295,credit_card,449.52
ACC0005143,CUST001926,checking,492.61
ACC0005144,CUST002035,savings,7990.3
ACC0005145,CUST001831,credit_card,3879.18
ACC0005146,CUST000880,savings,14116.7
ACC0005147,CUST003213,savings,3086.1
ACC0005148,CUST003706,checking,988.29
ACC0005149,CUST004454,savings,401.96
ACC0005150,CUST004045,checking,556.21
ACC0005151,CUST002533,credit_card,3020.7
ACC0005152,CUST004575,savings,2169.1
ACC0005153,CUST003524,checking,2367.85
ACC0005154,CUST000150,checking,1395.37
ACC0005155,CUST003931,checking,4733.67
ACC0005156,CUST001659,credit_card,3132.68
ACC0005157,CUST003104,checking,4225.01
ACC0005158,CUST002995,credit_card,42246.21
ACC0005159,CUST000183,savings,6442.25
ACC0005160,CUST004219,checking,7547.78
ACC0005161,CUST001059,checking,413.04
ACC0005162,CUST001049,checking,3103.32
ACC0005163,CUST002422,savings,1447.11
ACC0005164,CUST002323,savings,2778.74
ACC0005165,CUST001545,checking,3948.26
ACC0005166,CUST001936,savings,4392.66
ACC0005167,CUST002334,checking,6451.39
ACC0005168,CUST003619,savings,1542.49
ACC0005169,CUST004619,savings,3493.89
ACC0005170,CUST003237,checking,67988.61
ACC0005171,CUST000901,credit_card,1976.8
ACC0005172,CUST003341,credit_card,4873.98
ACC0005173,CUST002520,checking,5455.53
ACC0005174,CUST002947,checking,16610.15
ACC0005175,CUST002214,checking,17036.57
ACC0005176,CUST001207,savings,4106.88
ACC0005177,CUST004061,checking,4081.06
ACC0005178,CUST000491,checking,1076.59
ACC0005179,CUST004372,checking,2764.12
ACC0005180,CUST003102,checking,1185.0
ACC0005181,CUST004941,savings,719.05
ACC0005182,CUST003560,checking,3828.08
ACC0005183,CUST003790,credit_card,2011.05
ACC0005184,CUST000714,checking,981.41
ACC0005185,CUST000394,credit_card,3306.61
ACC0005186,CUST001905,checking,1988.41
ACC0005187,CUST001364,checking,940.58
ACC0005188,CUST002469,checking,1423.57
ACC0005189,CUST001724,savings,5669.78
ACC0005190,CUST003759,checking,9406.9
ACC0005191,CUST002788,checking,1614.97
ACC0005192,CUST003315,savings,1468.8
ACC0005193,CUST000475,checking,2924.3
ACC0005194,CUST004714,checking,3523.05
ACC0005195,CUST003743,savings,16280.18
ACC0005196,CUST002109,checking,7488.2
ACC0005197,CUST001606,checking,2994.02
ACC0005198,CUST000548,credit_card,1348.06
ACC0005199,CUST004181,savings,3170.09
ACC0005200,CUST002553,checking,3260.18
ACC0005201,CUST003639,savings,1262.34
ACC0005202,CUST004688,checking,1815.31
ACC0005203,CUST001144,savings,1838.62
ACC0005204,CUST001496,credit_card,1303.62
ACC0005205,CUST000909,savings,1086.8
ACC0005206,CUST003150,checking,5401.68
ACC0005207,CUST002430,checking,12566.69
ACC0005208,CUST004836,checking,359.12
ACC0005209,CUST003364,checking,742.52
ACC0005210,CUST003700,checking,2899.54
ACC0005211,CUST001784,savings,1184.37
ACC0005212,CUST000700,checking,1147.64
ACC0005213,CUST002065,savings,5998.76
ACC0005214,CUST002394,savings,890.71
ACC0005215,CUST004558,credit_card,2105.74
ACC0005216,CUST004339,credit_card,2737.99
ACC0005217,CUST000224,savings,8247.75
ACC0005218,CUST001902,savings,12941.96
ACC0005219,CUST003322,checking,1496.22
ACC0005220,CUST004942,checking,1133.05
ACC0005221,CUST002971,savings,2255.43
ACC0005222,CUST001085,checking,1004.9
ACC0005223,CUST004521,credit_card,2941.27
ACC0005224,CUST000054,credit_card,5802.7
ACC0005225,CUST002162,checking,7073.13
ACC0005226,CUST000805,checking,1989.78
ACC0005227,CUST003751,savings,167.0
ACC0005228,CUST002925,savings,579.22
ACC0005229,CUST000688,checking,2324.75
ACC0005230,CUST001873,savings,1387.42
ACC0005231,CUST003776,savings,3244.4
ACC0005232,CUST002372,checking,1387.84
ACC0005233,CUST003345,checking,2587.46
ACC0005234,CUST002323,checking,1515.68
ACC0005235,CUST002393,credit_card,10190.07
ACC0005236,CUST004089,checking,1284.65
ACC0005237,CUST001929,checking,19095.94
ACC0005238,CUST002393,savings,1739.71
ACC0005239,CUST001415,credit_card,15860.98
ACC0005240,CUST003023,checking,2231.18
ACC0005241,CUST004083,checking,2237.04
ACC0005242,CUST002010,checking,2427.75
ACC0005243,CUST000975,credit_card,5704.56
ACC0005244,CUST000715,savings,1023.54
ACC0005245,CUST002482,savings,2203.12
ACC0005246,CUST000444,savings,761.19
ACC0005247,CUST003180,savings,1912.33
ACC0005248,CUST000793,credit_card,1655.09
ACC0005249,CUST004043,checking,3743.8
ACC0005250,CUST003728,checking,4009.69
ACC0005251,CUST001684,checking,1155.69
ACC0005252,CUST002516,credit_card,10587.66
ACC0005253,CUST001548,savings,10111.34
ACC0005254,CUST000611,checking,2004.28
ACC0005255,CUST000291,checking,6248.12
ACC0005256,CUST004165,credit_card,1228.35
ACC0005257,CUST000810,checking,339.09
ACC0005258,CUST004152,checking,3305.09
ACC0005259,CUST000439,checking,3405.99
ACC0005260,CUST001992,credit_card,2028.95
ACC0005261,CUST001012,checking,1989.01
ACC0005262,CUST004257,checking,1656.27
